RFI_ID,Project_ID,RFI_Number,RFI_Title,Discipline,Priority,RFI_Type,Submitted_Date,Required_Response_Date,First_Response_Date,Final_Response_Date,Closed_Date,RFI_Status,Submitted_By_Role,Responsible_Role,Revision_Count,Reopen_Count,Cost_Impact_Flag,Estimated_Cost_Impact,Actual_Cost_Impact,Schedule_Impact_Flag,Estimated_Schedule_Days,Actual_Schedule_Days,Field_Work_Affected,Drawing_Reference_Count,Response_Quality_Rating
RFI-01566,PRJ-042,RFI-0003,Mechanical Design Clarification - Area D12,Mechanical,Medium,Design Clarification,2023-08-27,2023-09-05,2023-09-14,2023-09-17,,Answered,Construction Manager,Engineer,1,0,No,0,0,Yes,2,2,Yes,1,3
RFI-01567,PRJ-042,RFI-0004,Plumbing Design Clarification - Area C9,Plumbing,Medium,Design Clarification,2023-04-16,2023-04-28,2023-04-20,2023-04-20,2023-04-24,Closed,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,4,5
RFI-01568,PRJ-042,RFI-0005,Architectural Coordination Conflict - Area B1,Architectural,Medium,Coordination Conflict,2022-11-06,2022-11-17,2022-11-16,2022-11-16,2022-11-19,Closed,Subcontractor,Architect,0,0,No,0,0,No,0,0,No,6,5
RFI-01569,PRJ-042,RFI-0006,Structural Missing Information - Area A12,Structural,High,Missing Information,2023-06-23,2023-06-27,2023-07-07,2023-07-07,2023-07-10,Closed,Subcontractor,Engineer,0,0,Yes,16000,22000,Yes,1,1,No,4,5
RFI-01570,PRJ-042,RFI-0007,Mechanical Missing Information - Area A2,Mechanical,Medium,Missing Information,2023-02-16,2023-02-26,2023-03-12,2023-03-14,2023-03-15,Closed,General Contractor,Engineer,1,0,Yes,22000,28000,No,0,0,No,5,4
RFI-01571,PRJ-042,RFI-0008,Electrical Coordination Conflict - Area D1,Electrical,Medium,Coordination Conflict,2023-08-02,2023-08-14,2023-08-30,2023-08-31,,Answered,General Contractor,Engineer,1,0,No,0,0,Yes,3,4,No,2,2
RFI-01572,PRJ-042,RFI-0009,Architectural Constructability - Area B12,Architectural,Medium,Constructability,2022-11-26,2022-12-06,2022-11-30,2022-11-30,,Answered,General Contractor,Architect,0,0,Yes,45000,33000,No,0,0,Yes,0,5
RFI-01573,PRJ-042,RFI-0010,General Constructability - Area A10,General,Medium,Constructability,2023-01-20,2023-01-30,2023-02-11,2023-02-14,,Answered,General Contractor,Construction Manager,1,0,Yes,35000,33000,No,0,0,Yes,3,3
RFI-01574,PRJ-042,RFI-0011,Civil Design Clarification - Area E3,Civil,Medium,Design Clarification,2023-09-25,2023-10-04,2023-10-16,2023-10-16,2023-10-20,Closed,Construction Manager,Engineer,0,0,Yes,8100,11000,No,0,0,Yes,3,5
RFI-01575,PRJ-042,RFI-0012,Fire Protection Design Clarification - Area E9,Fire Protection,Critical,Design Clarification,2023-10-08,2023-10-12,2023-10-14,2023-10-14,2023-10-14,Closed,General Contractor,Engineer,0,0,No,0,0,Yes,5,3,Yes,4,5
RFI-01576,PRJ-042,RFI-0013,General Missing Information - Area C8,General,Medium,Missing Information,2023-06-09,2023-06-19,2023-06-16,2023-06-16,2023-06-16,Closed,Subcontractor,Construction Manager,0,0,No,0,0,No,0,0,No,3,5
RFI-01577,PRJ-042,RFI-0014,Architectural Design Clarification - Area B7,Architectural,Medium,Design Clarification,2023-03-01,2023-03-12,2023-03-10,2023-03-13,2023-03-14,Closed,Subcontractor,Architect,1,0,No,0,0,No,0,0,No,5,4
RFI-01578,PRJ-042,RFI-0015,Mechanical Coordination Conflict - Area C12,Mechanical,Low,Coordination Conflict,2023-09-02,2023-09-16,2023-09-23,2023-09-23,2023-09-23,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,6,5
RFI-01579,PRJ-042,RFI-0016,Mechanical Substitution Request - Area E8,Mechanical,Medium,Substitution Request,2023-04-09,2023-04-19,2023-04-29,2023-05-01,2023-05-02,Closed,Subcontractor,Engineer,1,0,No,0,0,No,0,0,No,3,4
RFI-01580,PRJ-042,RFI-0017,Structural Coordination Conflict - Area B4,Structural,Medium,Coordination Conflict,2023-08-05,2023-08-17,2023-08-22,2023-08-23,2023-08-26,Closed,Construction Manager,Engineer,1,0,Yes,42000,36000,No,0,0,No,6,4
RFI-01581,PRJ-042,RFI-0018,Architectural Coordination Conflict - Area C11,Architectural,High,Coordination Conflict,2022-12-31,2023-01-06,2023-01-03,2023-01-03,2023-01-06,Closed,General Contractor,Architect,0,0,No,0,0,No,0,0,No,0,5
RFI-01582,PRJ-042,RFI-0019,Electrical Field Condition - Area E4,Electrical,Medium,Field Condition,2023-10-05,2023-10-14,2023-10-15,2023-10-15,,Answered,Construction Manager,Engineer,0,0,Yes,8800,10000,No,0,0,Yes,4,4
RFI-01583,PRJ-042,RFI-0020,Architectural Field Condition - Area A7,Architectural,Critical,Field Condition,2023-05-30,2023-06-02,2023-06-10,2023-06-12,2023-06-15,Closed,Subcontractor,Architect,1,0,Yes,47000,51000,No,0,0,Yes,6,5
RFI-01584,PRJ-042,RFI-0021,Mechanical Coordination Conflict - Area A10,Mechanical,Medium,Coordination Conflict,2023-11-05,2023-11-14,2023-11-28,2023-11-28,2023-12-01,Closed,General Contractor,Owner Representative,0,0,Yes,13000,16000,Yes,2,2,Yes,0,5
RFI-01585,PRJ-042,RFI-0022,Civil Coordination Conflict - Area D2,Civil,High,Coordination Conflict,2023-01-17,2023-01-23,2023-01-25,2023-01-25,,Answered,General Contractor,Engineer,0,0,Yes,8000,6200,No,0,0,Yes,1,5
RFI-01586,PRJ-042,RFI-0023,Structural Field Condition - Area D5,Structural,Critical,Field Condition,2023-07-27,2023-07-31,2023-08-02,,,Returned for Clarification,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,0,4
RFI-01587,PRJ-042,RFI-0024,Mechanical Constructability - Area B11,Mechanical,Medium,Constructability,2023-02-06,2023-02-15,2023-02-14,2023-02-14,2023-02-18,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,1,5
RFI-01588,PRJ-042,RFI-0025,Plumbing Missing Information - Area E3,Plumbing,Medium,Missing Information,2022-11-10,2022-11-22,2022-11-25,2022-11-25,2022-11-25,Closed,Construction Manager,Engineer,0,1,Yes,2900,3500,No,0,0,Yes,3,5
RFI-01589,PRJ-042,RFI-0026,Mechanical Design Clarification - Area B11,Mechanical,Low,Design Clarification,2023-07-09,2023-07-25,2023-08-02,2023-08-02,2023-08-02,Closed,General Contractor,Engineer,0,0,No,0,0,Yes,4,3,Yes,4,5
RFI-01590,PRJ-042,RFI-0027,Architectural Field Condition - Area C12,Architectural,Low,Field Condition,2023-06-14,2023-06-27,2023-06-25,2023-06-29,2023-07-01,Closed,General Contractor,Architect,1,0,No,0,0,No,0,0,No,1,4
RFI-01591,PRJ-042,RFI-0028,Mechanical Design Clarification - Area B7,Mechanical,High,Design Clarification,2023-01-31,2023-02-05,2023-02-06,2023-02-06,,Answered,General Contractor,Engineer,0,0,No,0,0,Yes,4,5,Yes,0,5
RFI-01592,PRJ-042,RFI-0029,Electrical Missing Information - Area D6,Electrical,Medium,Missing Information,2023-02-05,2023-02-15,2023-03-10,2023-03-10,2023-03-11,Closed,Subcontractor,Engineer,0,0,Yes,3200,3100,No,0,0,Yes,6,3
RFI-01593,PRJ-042,RFI-0030,Structural Design Clarification - Area B5,Structural,High,Design Clarification,2023-01-03,2023-01-08,2023-01-21,2023-01-21,2023-01-21,Closed,Construction Manager,Owner Representative,0,1,Yes,11000,13000,No,0,0,Yes,1,5
RFI-01594,PRJ-043,RFI-0001,Architectural Coordination Conflict - Area B9,Architectural,High,Coordination Conflict,2023-11-29,2023-12-03,2023-12-13,2023-12-14,,Answered,General Contractor,Architect,1,0,No,0,0,Yes,10,12,No,0,4
RFI-01595,PRJ-043,RFI-0002,Mechanical Constructability - Area D3,Mechanical,Low,Constructability,2023-11-05,2023-11-19,2023-11-11,2023-11-11,2023-11-11,Closed,Construction Manager,Engineer,0,0,No,0,0,No,0,0,No,6,5
RFI-01596,PRJ-043,RFI-0003,General Coordination Conflict - Area D2,General,Medium,Coordination Conflict,2024-10-26,2024-11-04,,,,Awaiting Owner,Subcontractor,Owner Representative,0,0,No,0,0,No,0,0,No,0,5
RFI-01597,PRJ-043,RFI-0004,Mechanical Design Clarification - Area A8,Mechanical,Medium,Design Clarification,2024-03-24,2024-04-03,2024-04-02,2024-04-02,,Answered,General Contractor,Engineer,0,0,Yes,37000,27000,No,0,0,Yes,2,4
RFI-01598,PRJ-043,RFI-0005,Mechanical Missing Information - Area A5,Mechanical,Medium,Missing Information,2024-01-26,2024-02-05,2024-02-08,2024-02-08,,Answered,Subcontractor,Engineer,0,0,Yes,35000,42000,Yes,5,5,No,3,4
RFI-01599,PRJ-043,RFI-0006,Architectural Coordination Conflict - Area B10,Architectural,Low,Coordination Conflict,2024-04-01,2024-04-14,2024-04-13,2024-04-13,2024-04-14,Closed,Construction Manager,Owner Representative,0,0,No,0,0,No,0,0,No,1,5
RFI-01600,PRJ-043,RFI-0007,Structural Design Clarification - Area E4,Structural,Medium,Design Clarification,2024-11-29,2024-12-11,2024-12-16,2024-12-18,2024-12-20,Closed,Construction Manager,Engineer,1,0,No,0,0,Yes,4,4,Yes,6,4
RFI-01601,PRJ-043,RFI-0008,Architectural Design Clarification - Area D6,Architectural,Medium,Design Clarification,2023-11-03,2023-11-15,2023-11-17,2023-11-17,,Answered,Subcontractor,Architect,0,0,No,0,0,No,0,0,No,5,5
RFI-01602,PRJ-043,RFI-0009,Architectural Coordination Conflict - Area A5,Architectural,Low,Coordination Conflict,2024-05-28,2024-06-12,2024-06-07,2024-06-07,,Answered,Construction Manager,Architect,0,0,No,0,0,Yes,2,2,No,4,4
RFI-01603,PRJ-043,RFI-0010,Electrical Design Clarification - Area C2,Electrical,High,Design Clarification,2024-04-27,2024-05-02,2024-05-08,2024-05-08,2024-05-08,Closed,General Contractor,Engineer,0,0,Yes,80000,70000,No,0,0,No,2,4
RFI-01604,PRJ-043,RFI-0011,Electrical Design Clarification - Area A8,Electrical,High,Design Clarification,2024-09-13,2024-09-20,2024-09-26,2024-09-30,,Answered,Construction Manager,Engineer,1,0,Yes,31000,41000,Yes,5,5,No,4,3
RFI-01605,PRJ-043,RFI-0012,Controls Code Compliance - Area E8,Controls,Medium,Code Compliance,2024-08-25,2024-09-05,2024-09-04,2024-09-07,2024-09-07,Closed,General Contractor,Engineer,1,0,No,0,0,No,0,0,No,1,4
RFI-01606,PRJ-043,RFI-0013,Civil Missing Information - Area C6,Civil,Medium,Missing Information,2025-04-15,2025-04-25,2025-04-23,,,Awaiting Owner,Subcontractor,Engineer,1,0,Yes,8400,7100,No,0,0,Yes,6,4
RFI-01607,PRJ-043,RFI-0014,Structural Field Condition - Area C6,Structural,Critical,Field Condition,2023-08-26,2023-08-31,2023-09-05,2023-09-06,2023-09-09,Closed,Construction Manager,Engineer,1,0,Yes,41000,52000,No,0,0,Yes,6,5
RFI-01608,PRJ-043,RFI-0015,Mechanical Design Clarification - Area E8,Mechanical,Low,Design Clarification,2024-04-21,2024-05-04,2024-05-04,2024-05-08,2024-05-09,Closed,General Contractor,Engineer,1,0,No,0,0,No,0,0,No,4,3
RFI-01609,PRJ-043,RFI-0016,General Design Clarification - Area D11,General,Critical,Design Clarification,2024-09-30,2024-10-05,2024-10-10,2024-10-10,2024-10-14,Closed,General Contractor,Construction Manager,0,0,Yes,73000,70000,No,0,0,Yes,1,5
RFI-01610,PRJ-043,RFI-0017,Electrical Design Clarification - Area D3,Electrical,Medium,Design Clarification,2024-03-29,2024-04-07,2024-04-08,2024-04-12,2024-04-15,Closed,Subcontractor,Engineer,1,0,No,0,0,No,0,0,No,0,3
RFI-01611,PRJ-043,RFI-0018,Architectural Design Clarification - Area D9,Architectural,High,Design Clarification,2023-10-31,2023-11-04,,,,Open,General Contractor,Architect,0,0,No,0,0,No,0,0,No,4,5
RFI-01612,PRJ-043,RFI-0019,Structural Design Clarification - Area A9,Structural,Medium,Design Clarification,2024-06-24,2024-07-04,2024-07-06,2024-07-07,,Answered,General Contractor,Engineer,1,0,No,0,0,No,0,0,No,4,4
RFI-01613,PRJ-043,RFI-0020,General Substitution Request - Area E4,General,High,Substitution Request,2023-08-06,2023-08-10,2023-08-15,2023-08-18,2023-08-19,Closed,Construction Manager,Construction Manager,1,0,Yes,11000,7800,No,0,0,No,0,4
RFI-01614,PRJ-043,RFI-0021,Mechanical Field Condition - Area D11,Mechanical,High,Field Condition,2024-06-18,2024-06-25,2024-06-28,2024-06-28,,Answered,Construction Manager,Owner Representative,0,0,Yes,2300,2900,No,0,0,Yes,5,4
RFI-01615,PRJ-043,RFI-0022,Civil Coordination Conflict - Area A5,Civil,Medium,Coordination Conflict,2025-01-31,2025-02-11,2025-02-11,2025-02-14,2025-02-16,Closed,Subcontractor,Engineer,1,0,No,0,0,No,0,0,No,5,5
RFI-01616,PRJ-043,RFI-0023,General Missing Information - Area B9,General,High,Missing Information,2024-04-02,2024-04-06,2024-04-09,2024-04-09,,Answered,General Contractor,Owner Representative,0,0,No,0,0,Yes,6,8,Yes,2,5
RFI-01617,PRJ-043,RFI-0024,Structural Constructability - Area C4,Structural,High,Constructability,2025-04-02,2025-04-08,2025-04-11,2025-04-11,2025-04-15,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,2,5
RFI-01618,PRJ-043,RFI-0025,Controls Code Compliance - Area B9,Controls,Critical,Code Compliance,2023-09-27,2023-10-02,2023-10-02,2023-10-02,,Answered,General Contractor,Engineer,0,0,Yes,33000,29000,No,0,0,Yes,3,5
RFI-01619,PRJ-043,RFI-0026,Mechanical Field Condition - Area D2,Mechanical,Medium,Field Condition,2024-12-20,2024-12-29,2024-12-30,2024-12-31,2024-12-31,Closed,Subcontractor,Engineer,1,0,No,0,0,Yes,7,6,No,4,4
RFI-01620,PRJ-043,RFI-0027,Civil Design Clarification - Area D1,Civil,Medium,Design Clarification,2024-10-25,2024-11-04,2024-11-09,2024-11-09,,Answered,General Contractor,Owner Representative,0,0,Yes,11000,8700,No,0,0,Yes,3,4
RFI-01621,PRJ-043,RFI-0028,Specialty Systems Design Clarification - Area C7,Specialty Systems,Medium,Design Clarification,2025-03-20,2025-04-01,2025-04-05,2025-04-05,2025-04-06,Closed,Subcontractor,Owner Representative,0,0,No,0,0,No,0,0,No,3,5
RFI-01622,PRJ-043,RFI-0029,Electrical Field Condition - Area D9,Electrical,High,Field Condition,2025-03-21,2025-03-27,,,,In Review,General Contractor,Owner Representative,0,0,Yes,38000,39000,No,0,0,Yes,6,5
RFI-01623,PRJ-043,RFI-0030,Mechanical Design Clarification - Area E10,Mechanical,Low,Design Clarification,2023-06-02,2023-06-17,2023-06-14,2023-06-14,2023-06-17,Closed,Subcontractor,Owner Representative,0,0,No,0,0,No,0,0,No,1,5
RFI-01624,PRJ-043,RFI-0031,Plumbing Field Condition - Area E7,Plumbing,Medium,Field Condition,2023-10-04,2023-10-16,2023-10-08,2023-10-08,2023-10-10,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,4,5
RFI-01625,PRJ-043,RFI-0032,Fire Protection Constructability - Area B2,Fire Protection,Critical,Constructability,2023-09-12,2023-09-17,2023-09-16,2023-09-16,2023-09-18,Closed,General Contractor,Owner Representative,0,0,No,0,0,No,0,0,No,4,5
RFI-01626,PRJ-043,RFI-0033,Fire Protection Coordination Conflict - Area B7,Fire Protection,High,Coordination Conflict,2023-08-05,2023-08-11,2023-08-11,2023-08-11,2023-08-11,Closed,General Contractor,Owner Representative,0,0,No,0,0,Yes,3,2,No,6,5
RFI-01627,PRJ-043,RFI-0034,Mechanical Coordination Conflict - Area D11,Mechanical,Medium,Coordination Conflict,2023-10-20,2023-10-29,2023-10-25,2023-10-29,2023-11-02,Closed,Subcontractor,Engineer,1,0,No,0,0,No,0,0,No,2,3
RFI-01628,PRJ-043,RFI-0035,Mechanical Missing Information - Area B4,Mechanical,Medium,Missing Information,2024-01-23,2024-02-01,2024-01-31,2024-01-31,2024-02-01,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,4,5
RFI-01629,PRJ-044,RFI-0001,Plumbing Design Clarification - Area D3,Plumbing,High,Design Clarification,2024-04-21,2024-04-27,2024-04-26,2024-04-26,,Answered,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,6,5
RFI-01630,PRJ-044,RFI-0002,Mechanical Missing Information - Area E3,Mechanical,Medium,Missing Information,2023-12-03,2023-12-14,2023-12-10,2023-12-14,2023-12-17,Closed,General Contractor,Engineer,1,0,No,0,0,Yes,1,1,No,6,5
RFI-01631,PRJ-044,RFI-0003,Civil Coordination Conflict - Area D5,Civil,Low,Coordination Conflict,2024-04-25,2024-05-09,2024-05-05,2024-05-05,2024-05-07,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,1,5
RFI-01632,PRJ-044,RFI-0004,Architectural Constructability - Area D8,Architectural,Medium,Constructability,2023-12-28,2024-01-08,2024-01-05,2024-01-05,2024-01-07,Closed,Subcontractor,Architect,0,0,No,0,0,No,0,0,No,3,5
RFI-01633,PRJ-044,RFI-0005,Fire Protection Coordination Conflict - Area E10,Fire Protection,Low,Coordination Conflict,2024-07-13,2024-07-28,2024-07-23,2024-07-23,,Answered,Subcontractor,Engineer,0,1,No,0,0,No,0,0,No,5,4
RFI-01634,PRJ-044,RFI-0006,Mechanical Design Clarification - Area B3,Mechanical,Medium,Design Clarification,2025-07-13,2025-07-25,2025-07-20,2025-07-20,2025-07-22,Closed,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,2,5
RFI-01635,PRJ-044,RFI-0007,Mechanical Design Clarification - Area B7,Mechanical,High,Design Clarification,2024-07-31,2024-08-04,2024-08-02,2024-08-02,2024-08-05,Closed,Construction Manager,Engineer,0,0,No,0,0,Yes,8,6,No,5,5
RFI-01636,PRJ-044,RFI-0008,Structural Constructability - Area B7,Structural,Medium,Constructability,2023-07-08,2023-07-18,,,,Awaiting Owner,General Contractor,Engineer,1,0,No,0,0,No,0,0,No,2,5
RFI-01637,PRJ-044,RFI-0009,Electrical Design Clarification - Area C8,Electrical,Medium,Design Clarification,2022-10-09,2022-10-21,2022-10-19,2022-10-19,,Answered,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,5,5
RFI-01638,PRJ-044,RFI-0010,Structural Substitution Request - Area B12,Structural,Medium,Substitution Request,2025-05-28,2025-06-09,2025-05-30,2025-05-30,2025-06-02,Closed,Construction Manager,Engineer,0,0,No,0,0,No,0,0,No,4,4
RFI-01639,PRJ-044,RFI-0011,Mechanical Field Condition - Area E12,Mechanical,High,Field Condition,2023-08-30,2023-09-04,2023-09-04,2023-09-04,2023-09-07,Closed,Subcontractor,Owner Representative,0,0,Yes,13000,13000,No,0,0,No,5,5
RFI-01640,PRJ-044,RFI-0012,Structural Substitution Request - Area A9,Structural,Low,Substitution Request,2023-04-12,2023-04-26,2023-04-25,2023-04-25,2023-04-25,Closed,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,1,5
RFI-01641,PRJ-044,RFI-0013,Structural Coordination Conflict - Area B2,Structural,High,Coordination Conflict,2025-04-25,2025-05-02,2025-04-30,2025-04-30,2025-05-02,Closed,Subcontractor,Engineer,0,0,No,0,0,Yes,4,4,Yes,3,5
RFI-01642,PRJ-044,RFI-0014,Architectural Field Condition - Area D8,Architectural,Low,Field Condition,2025-01-18,2025-02-01,2025-01-20,2025-01-20,2025-01-24,Closed,Subcontractor,Owner Representative,0,0,No,0,0,No,0,0,No,0,5
RFI-01643,PRJ-044,RFI-0015,Electrical Design Clarification - Area C6,Electrical,Medium,Design Clarification,2023-11-15,2023-11-24,2023-11-24,2023-11-24,2023-11-25,Closed,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,0,5
RFI-01644,PRJ-044,RFI-0016,Architectural Constructability - Area D3,Architectural,High,Constructability,2024-06-11,2024-06-18,2024-06-13,2024-06-13,2024-06-17,Closed,Subcontractor,Architect,0,0,Yes,38000,37000,Yes,2,2,Yes,3,5
RFI-01645,PRJ-044,RFI-0017,Plumbing Constructability - Area C12,Plumbing,Low,Constructability,2024-11-30,2024-12-15,2024-12-07,2024-12-07,2024-12-08,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,4,5
RFI-01646,PRJ-044,RFI-0018,Mechanical Constructability - Area E6,Mechanical,High,Constructability,2025-01-10,2025-01-16,2025-01-14,2025-01-14,2025-01-15,Closed,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,2,4
RFI-01647,PRJ-044,RFI-0019,Architectural Design Clarification - Area D2,Architectural,Medium,Design Clarification,2022-08-18,2022-08-27,,,,In Review,Subcontractor,Architect,1,0,No,0,0,No,0,0,No,0,4
RFI-01648,PRJ-044,RFI-0020,Fire Protection Field Condition - Area C12,Fire Protection,Medium,Field Condition,2023-08-10,2023-08-22,2023-08-16,2023-08-16,2023-08-16,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,6,5
RFI-01649,PRJ-044,RFI-0021,Fire Protection Field Condition - Area B5,Fire Protection,Low,Field Condition,2025-03-25,2025-04-08,2025-04-05,2025-04-05,2025-04-08,Closed,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,2,5
RFI-01650,PRJ-044,RFI-0022,Civil Constructability - Area B4,Civil,Medium,Constructability,2024-08-20,2024-09-01,2024-08-25,2024-08-25,2024-08-28,Closed,Subcontractor,Owner Representative,0,0,No,0,0,No,0,0,No,6,5
RFI-01651,PRJ-044,RFI-0023,Mechanical Coordination Conflict - Area D4,Mechanical,Medium,Coordination Conflict,2024-12-06,2024-12-18,2024-12-13,2024-12-13,2024-12-16,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,3,4
RFI-01652,PRJ-044,RFI-0024,Fire Protection Constructability - Area A8,Fire Protection,Low,Constructability,2023-01-25,2023-02-07,2023-02-01,2023-02-01,,Answered,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,0,5
RFI-01653,PRJ-044,RFI-0025,Structural Substitution Request - Area E2,Structural,Medium,Substitution Request,2025-04-25,2025-05-06,2025-04-30,2025-04-30,2025-05-03,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,6,5
RFI-01654,PRJ-044,RFI-0026,Controls Coordination Conflict - Area C2,Controls,Medium,Coordination Conflict,2024-01-21,2024-02-02,2024-01-24,2024-01-24,2024-01-25,Closed,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,5,5
RFI-01655,PRJ-044,RFI-0027,Structural Field Condition - Area E10,Structural,Medium,Field Condition,2024-05-04,2024-05-13,2024-05-08,2024-05-08,2024-05-12,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,5,5
RFI-01656,PRJ-044,RFI-0028,Architectural Design Clarification - Area E1,Architectural,Medium,Design Clarification,2023-06-20,2023-06-29,2023-06-23,2023-06-23,,Answered,General Contractor,Architect,0,0,No,0,0,No,0,0,No,4,5
RFI-01657,PRJ-044,RFI-0029,Structural Coordination Conflict - Area D7,Structural,Medium,Coordination Conflict,2022-12-27,2023-01-08,2023-01-06,2023-01-06,2023-01-07,Closed,Subcontractor,Owner Representative,0,0,No,0,0,No,0,0,No,6,5
RFI-01658,PRJ-044,RFI-0030,Electrical Missing Information - Area E6,Electrical,Medium,Missing Information,2024-04-06,2024-04-16,2024-04-13,2024-04-13,,Answered,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,4,4
RFI-01659,PRJ-044,RFI-0031,Architectural Field Condition - Area B10,Architectural,Medium,Field Condition,2023-06-16,2023-06-25,2023-06-18,2023-06-18,2023-06-19,Closed,General Contractor,Architect,0,0,No,0,0,No,0,0,No,5,5
